title, gender, creator, genre, firstAppearance, species, birthDate, birthYear, deathDate, deathYear, deathCause, ethnicity, religion, nationality, country, region
Sara Harvey (character), Female, I. Marlene King, NA, A DAngerous GAme (as Red Coat) and "Whos In The Box? (as Sara)", NA, NA, NA, NA, NA, NA, NA, NA, NA
Sara Pezzini, NA, Marc Silvestri and Michael Turner (comics) and David Wohl and Brian Haberlin, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sara Sidle, NA, NA, NA, Cool Change, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sara Tancredi, NA, NA, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sara Warrington, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Saracen (comics), NA, Erik Larsen and Mike Baron, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah-Louise Platt, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Barnes, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Beaumont, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Connor (Terminator), Female, James Cameron and Josh Friedman, NA, Pilot and The Terminator, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Elizabeth Randall, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Essen Gordon, NA, Frank Miller (comics) and David Mazzucchelli, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Gamp, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Henrickson, NA, Mark V. Olsen, NA, Pilot (1.1), NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Horton, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah MacKenzie, NA, NA, NA, We the People and (January 3 1997), NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Potts (Shortland Street), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Rainmaker, NA, J. Scott Campbell and Brandon Choi and Jim Lee, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Roberts, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Simms, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Sugden, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Thompson (Home and Away), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Walker (Brothers & Sisters), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah Walker (Chuck), NA, NA, NA, Chuck Versus the Intersect, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarah von Lahnstein, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarge Steel, NA, Pat Masulli, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sargon the Sorcerer, NA, Howard Purcell and Steve Niles and Scott Hampton and John_B._Wentworth, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sarnak (comics), NA, Gerry Conway, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sasha Bezmel, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sasha Bordeaux, NA, Greg Rucka and Shawn_Martinbrough, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sasha Hammer, NA, Matt Fraction and Barry Kitson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sasha Valentine, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sasha Williams (The Walking Dead), NA, Glen Mazzara and Robert Kirkman, NA, (episode 3.08) and Made to Suffer, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sasquatch (comics), NA, John Byrne (comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sasuke Uchiha, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sat-Yr-9, NA, Alan Davis, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Satan Girl, NA, Peter David and Edmond Hamilton and Leonard Kirk and Sterling Gates and Curt Swan and Matt_Camp, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Satana (Marvel Comics), NA, John Romita Sr. and Roy Thomas, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Satannish, NA, Gene Colan and Roy Thomas, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Satanus (comics), NA, Mike McMahon (comics) and Pat Mills, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Satsu (Buffy the Vampire Slayer), NA, Joss Whedon, NA, The Long Way Home, NA, NA, NA, NA, NA, NA, NA, NA, NA
Saturn Girl, NA, Otto Binder and Al Plastino, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Saturn Queen, NA, Jerry Siegel and Saturn Girl and Curt Swan, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Saturnyne, NA, Dave Thorpe and Alan Davis, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Satyabhama, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Satyavati, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Satyrion, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Saul (comics), NA, Rob Liefeld and Fabian Nicieza and Mark_Pacella, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Saul Bennett, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Saul Goodman, NA, Vince Gilligan and Peter Gould (writer), NA, Better Call Saul (Breaking Bad), NA, NA, NA, NA, NA, NA, NA, NA, NA
Saul Holden, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Saul Tigh, NA, NA, NA, Miniseries, Cylon (reimagining), NA, NA, NA, NA, NA, NA, NA, NA
Sauron (comics), NA, Neal Adams and Roy Thomas, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Savage Dragon, NA, Erik Larsen, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Savage Steel, NA, Danny Fingeroth and Mike Manley (artist), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Savant (DC Comics), NA, Gail Simone and Ed Benes, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Savant (Wildstorm), NA, Chris Claremont and Jim Lee, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Savely Govorkov, NA, Viktor Dotsenko, NA, His Nickname Is 'Beast' (1989), NA, NA, NA, NA, NA, NA, NA, NA, NA
Sawhorse (Oz), NA, L. Frank Baum, NA, The Marvelous Land of Oz (1904), Sawhorse, NA, NA, NA, NA, NA, NA, NA, NA
Sayd, NA, Joe Kelly (writer) and Judd Winick and Geoff Johns, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sayid Jarrah, NA, NA, NA, Pilot Part 1, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scaleface, NA, Walt Simonson and Louise Simonson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scalphunter (DC Comics), NA, Sergio Aragonés and Joe Orlando, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scalphunter (Marvel Comics), NA, Marc Silvestri and Chris Claremont, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scandal Savage, NA, Gail Simone and Dale Eaglesham, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scanner (comics), NA, Scott Lobdell, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scar (Fullmetal Alchemist), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scar (The Lion King), Male, Jonathan Roberts (writer) and Irene Mecchi and Linda Woolverton, NA, The Lion King, Lion, NA, NA, NA, NA, NA, NA, NA, NA
Scarab (Dynamite Entertainment), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarab (Nedor Comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarah Screams (Monster High), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarecrow (DC Comics), NA, Bill Finger and Bob Kane, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarecrow (Marvel Comics), NA, Stan Lee and Don Heck, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarecrow (Oz), NA, L. Frank Baum, NA, The Wonderful Wizard of Oz (1900), Scarecrow, NA, NA, NA, NA, NA, NA, NA, NA
Scaredycat, NA, Peter B. Gillis and Brent Anderson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarlet Scarab, NA, Archie Goodwin (comics) and Alan Kupperberg and Roy Thomas and Doug Moench and Frank Robbins, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarlet Skier, NA, J. M. DeMatteis and Keith Giffen, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarlet Spider, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarlet Witch, NA, Jack Kirby and Stan Lee, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarlett Nicholls, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarlett O'Hara, NA, Margaret Mitchell, NA, Gone with the Wind, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scarlett Valentine, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scatterbrain (Morituri), NA, Peter B. Gillis and Brent Anderson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scavenger (comics), NA, Nick Cardy and Henry Boltinoff and Karl Kesel and Tom Grummett, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Schanulleke, NA, Willy Vandersteen, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Schedius, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scheherazade, Female, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Schizoid Man (comics), NA, John Romita Jr. and Bill Mantlo and Jim Mooney, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Schnappi, NA, NA, NA, NA, Nile crocodile, NA, NA, NA, NA, NA, NA, NA, NA
Schoeneus, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Schroeder (Peanuts), NA, NA, NA, May 30 1951 (Comic Strip), NA, NA, NA, NA, NA, NA, NA, NA, NA
Scimitar (Marvel Comics), NA, Chris Claremont, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scooby-Doo (character), NA, Ken Spears and Joe Ruby and Iwao Takamoto, NA, Scooby-Doo Where Are You! Season 1 Episode 1 What a Night for a Knight, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scooby Gang (Buffy the Vampire Slayer), NA, Joss Whedon, NA, The Harvest(assembled), NA, NA, NA, NA, NA, NA, NA, NA, NA
Scoop Smith, NA, Bill Parker (comics) and Greg_Duncan, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scooter (Gobots), NA, NA, NA, The Battle for Gobotron, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scooter (Muppet), NA, Jim Henson, NA, The Muppet Show (1976), The Muppets, NA, NA, NA, NA, NA, NA, NA, NA
Scorch (comics), NA, Ed McGuinness and Jeph Loeb, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scorcher (comics), NA, Pat Olliffe and Kurt Busiek, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scorn (DC Comics), NA, Dan Jurgens, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scorpia (comics), NA, Gregory Wright (comics) and Darick Robertson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scorpio (Blake's 7), NA, NA, NA, Rescue, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scorpio (comics), NA, Steve Englehart and Archie Goodwin (comics) and Jim Steranko and Howard Chaykin and Don Heck, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scorpion (Carmilla Black), NA, Leonard Kirk and Fred Van Lente, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scott Anderson (Hollyoaks), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scott Baldwin, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scott Chandler (All My Children), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scott Clark (Santa Barbara), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scott Evil, NA, Mike Myers, NA, Austin Powers: International Man of Mystery, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scott Hunter (Home and Away), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scott Robinson (Neighbours), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scott Templeton, NA, David Simon, NA, More with Less (episode 5.01), NA, NA, NA, NA, NA, NA, NA, NA, NA
Scott Tracy, NA, Sylvia Anderson and Gerry Anderson, NA, Trapped in the Sky and (30 September 1965), NA, NA, NA, NA, NA, NA, NA, NA, NA
Scott Windsor, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scotty Grainger, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scotty Valens (Cold Case), NA, Meredith Stiehm, NA, Love Conquers Al (1.06), NA, NA, NA, NA, NA, NA, NA, NA, NA
Scotty Wandell, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scourge of the Underworld, NA, John Byrne (comics) and Mark Gruenwald, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scramble (comics), NA, Mike Mignola and Bill Mantlo, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scrambler (comics), NA, John Romita Jr. and Chris Claremont, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scrappy-Doo, NA, NA, NA, The Scarab Lives! (Scooby-Doo and Scrappy-Doo), Dog, NA, NA, NA, NA, NA, NA, NA, NA
Scratch9, NA, Rob Worley, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scream (comics), NA, David Michelinie and Ron Lim, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Screwtape, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Screwy Squirrel, Male, Tex Avery, NA, Screwball Squirrel (1944), Red squirrel, NA, NA, NA, NA, NA, NA, NA, NA
Scribe (comics), NA, Warren Ellis and Carlos Pacheco, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Scrooge McDuck, NA, Carl Barks, NA, Four Color #178 (Dell Comics)(December 1947), American Pekin duck, NA, NA, NA, NA, NA, NA, NA, NA
Scytale (Dune), Hermaphrodite, Frank Herbert, NA, Dune Messiah (1969), NA, NA, NA, NA, NA, NA, NA, NA, NA
Sea Hag, NA, E. C. Segar, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seamus Mellencamp, NA, John Romita Jr. and Scott Lobdell, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sean Drummond, NA, Brian Haig, NA, Secret Sanction (2001), NA, NA, NA, NA, NA, NA, NA, NA, NA
Sean Kennedy (Hollyoaks), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sean Reynolds (Emmerdale), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sean Richards, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sean Slater, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sean Tully, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sean and Chris, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seb Miller, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sebastian (Disney), NA, Ron Clements, NA, The Little Mermaid (1989), NA, NA, NA, NA, NA, NA, NA, NA, NA
Sebastian Faust, NA, Mike W. Barr and Paul Pelletier, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sebastian Moran, NA, Arthur Conan Doyle, NA, The Adventure of the Empty House, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sebastian Shaw (comics), NA, John Byrne (comics) and Chris Claremont, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sebastian von Lahnstein, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Secondary characters in Calvin and Hobbes, NA, Bill Watterson, NA, * November 18 1985 (Dad) and * November 26 1985 (Mom) and December 5 1985 and May 15 1986, NA, NA, NA, NA, NA, NA, NA, NA, NA
Secret (comics), NA, Todd Dezago and Todd Nauck, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seeker (comics), NA, Jack Kirby and Stan Lee, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seeley Booth, Male, Hart Hanson, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Segata Sanshiro, NA, Sega, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seishirō Sakurazuka, NA, Clamp (manga artists), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Selby (comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Selene (Underworld), NA, Len Wiseman and Kevin Grevioux, NA, Underworld, Underworld (film series) and Human, NA, NA, NA, NA, NA, NA, NA, NA
Selene (comics), NA, Chris Claremont and Sal Buscema, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Selina Meyer, NA, Armando Iannucci, NA, Fundraiser (April 22 2012), NA, NA, NA, NA, NA, NA, NA, NA, NA
Selina Roberts, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sena Kobayakawa, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sensei (DC Comics), NA, Neal Adams, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sensor (comics), NA, Princess Projectra and Roger Stern, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sentry (Curtis Elkins), NA, David Michelinie and Mark Bagley, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sentry (Kree), NA, Jack Kirby and Stan Lee, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sentry (Robert Reynolds), NA, Rick Veitch and Paul Jenkins (writer) and Jae Lee, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Senyaka, NA, Scott Lobdell, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Septimus Heap (character), NA, Angie Sage, NA, Magyk, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sepulchrave, NA, Mervyn Peake, NA, Titus Groan, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sepulchre (comics), NA, Mark Gruenwald and Grant Miehm, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seraph (The Matrix), NA, The Wachowskis, NA, The Matrix Reloaded, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seraph (comics), NA, Ramona Fradon and E. Nelson Bridwell, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Serena Bishop, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Serena Butler, NA, Kevin J. Anderson and Brian Herbert, NA, Dune: The Butlerian Jihad (2002), NA, NA, NA, NA, NA, NA, NA, NA, NA
Serena Campbell, NA, NA, NA, Coercion and 1 May 2012, NA, NA, NA, NA, NA, NA, NA, NA, NA
Serena van der Woodsen, NA, Cecily von Ziegesar and Josh Schwartz and Stephanie Savage, NA, Pilot and (episode 1.01) and Novel: and Gossip Girl and Television:, NA, NA, NA, NA, NA, NA, NA, NA, NA
Serendipity Gottlieb, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Serge A. Storms, NA, Tim Dorsey, NA, Florida Roadkill, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sergeant Hathaway, NA, NA, NA, Reputation 2006 TV, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sergeant Wilson, NA, NA, NA, The Man and the Hour, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sergei Malatov, NA, David Simon, NA, 'Ebb Tide (episode 2.01), NA, NA, NA, NA, NA, NA, NA, NA, NA
Sergestus, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Serina (Battlestar Galactica), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Serpent (comics), NA, Matt Fraction and Stuart Immonen, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sersi, NA, Jack Kirby, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Servalan, NA, NA, NA, Seek-Locate-Destroy, NA, NA, NA, NA, NA, NA, NA, NA, NA
Servilia of the Junii, NA, NA, NA, The Stolen Eagle, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seta Sōjirō, NA, Nobuhiro Watsuki, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seth (Misfits), NA, Howard Overman, NA, Christmas special, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seth Armstrong, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seth Cohen, NA, Josh Schwartz, NA, (episode 1.01) and Premiere, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seth Costello, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seth Gecko, NA, Quentin Tarantino and Robert Kurtzman, NA, From Dusk till Dawn, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seth Sorenson, NA, Brandon Mull, NA, Fablehaven, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sethurama Iyer, NA, K. Madhu and S. N. Swamy, NA, Oru CBI Diary Kurippu (1988), NA, NA, NA, NA, NA, NA, NA, NA, NA
Setsuna F. Seiei, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Severus Snape, NA, J. K. Rowling, NA, Harry Potter and the Philosopher's Stone, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sexton Blake, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Seymore D. Fair, NA, 1984 Louisiana World Exposition, NA, June 1 1983, NA, NA, NA, NA, NA, NA, NA, NA, NA
Señor Muerte / Señor Suerte, NA, Steve Englehart and Peter B. Gillis and George Tuska and Jo Duffy and Trevor Von Eeden and Mike Zeck, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Sgt. Rock, NA, Joe Kubert and Robert Kanigher, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shabnam Masood, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shaddam IV, NA, Frank Herbert, NA, Dune (1965), NA, NA, NA, NA, NA, NA, NA, NA, NA
Shade, the Changing Man, NA, Steve Ditko and Peter Milligan and Chris Bachalo, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shade (comics), NA, Gardner Fox, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shades (comics), NA, Archie Goodwin (comics) and George Tuska, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shado (DC Comics), NA, Mike Grell, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shadow Fists, NA, John J. Miller (author), NA, Jokers Wild'' (1987), NA, NA, NA, NA, NA, NA, NA, NA, NA
Shadow King, NA, John Byrne (comics) and Chris Claremont, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shadow Lass, NA, Jim Shooter and Curt Swan, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shadow Slasher, NA, Doug Moench and Gene Day and Mick_Zeck, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shadow Thief, NA, Gardner Fox and Joe Kubert and Trevor Von Eeden and Marv Wolfman, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shadowhawk, NA, Jim Valentino, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shadowman (comics), NA, Jim Shooter and Steve Englehart and David Lapham and Bob Layton, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shadrach Dingle, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shaft (comics), NA, Rob Liefeld, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shaggy Man, NA, L. Frank Baum, NA, The Road to Oz (1909), Human, NA, NA, NA, NA, NA, NA, NA, NA
Shaggy Man (comics), NA, Gardner Fox and Mike Sekowsky, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shaggy Rogers, NA, NA, NA, Scooby-Doo Where Are You! Season 1 Episode 1 What a Night for a Knight, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shakedown (comics), NA, Mike W. Barr and Jim Aparo, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shakira (comics), NA, Mike Grell, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shakti (comics), NA, Anupam Sinha, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shaktimaan  Shaktimaan  1, NA, Mukesh Khanna, NA, Superhero is Pandit Gangadhar, Mutant, NA, NA, NA, NA, NA, NA, NA, NA
Shakuntala, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shalla-Bal, NA, John Buscema and Stan Lee, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shaloman, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shaman (comics), NA, John Byrne (comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shamrock (comics), NA, John Romita Jr. and Bill Mantlo and Steven Grant and Mark Gruenwald, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shane Balsom, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shane Donovan and Kimberly Brady, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shane Maguire, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shane McCutcheon, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shane Parrish, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shane Ramsay, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shane Schofield, NA, Matthew Reilly, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shane Scully, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Shane Vendrell, NA, Shawn Ryan, NA, Pilot (episode 1.01), NA, NA, NA, NA, NA, NA, NA, NA, NA
Shane Walsh (The Walking Dead), NA, Tony Moore (artist) and Robert Kirkman and Charlie Adlard, NA, (episode 1.01) and Television: and Comic: and Days Gone Bye and Issue #1, NA, NA, NA, NA, NA, NA, NA, NA, NA
